address,name,type,comment
0x00408f1a,cbd_temperature_trim_threshold,byte,
0x00408f1c,cbd_dc_offset_correction,byte,
0x00408f1e,cbd_fft_threshold,byte,
0x00408f22,cbd_rpm_normalization,byte,
0x00408f24,cbd_dynamic_max_correction,byte,
0x00408f26,cbd_dynamic_min_correction,byte,
0x00408f78,timing_calibration_base,byte,
0x00408fa2,sensor_offset_calibration,byte,
0x004094ae,diagnostic_value_2,byte,
0x00409544,diagnostic_value_1,byte,
0x00409d16,engine_operating_state,byte,
0x00409e34,injection_timing_limit_value,byte,
0x00409e90,current_crank_position,byte,
0x0040a152,torque_limit_calculated,byte,
0x0040a154,filter_accumulator,byte,
0x0040a158,fuel_demand_actual,byte,
0x0040a160,fuel_blend_weight_dynamic,byte,
0x0040a168,fuel_trim_result_storage,byte,
0x0040a16a,engine_mode_ramp_counter,byte,
0x0040a184,intake_temp_fuel_trim,byte,
0x0040a186,coolant_temp_fuel_trim,byte,
0x0040a188,temp_fuel_trim_max,byte,
0x0040a18a,temp_fuel_trim_secondary,byte,
0x0040a18c,temp_fuel_trim_secondary+2,byte,
0x0040a196,turbo_ratio_sensor_input,byte,
0x0040a1ac,throttle_rate_value,byte,
0x0040a1b0,fuel_blend_factor_1,byte,
0x0040a1b2,engine_mode_flag,byte,
0x0040a1b4,fuel_blend_factor_2,byte,
0x0040a1cc,throttle_position_raw,byte,
0x0040a1f0,fuel_timing_compensated,byte,
0x0040a1f4,PTR_DAT_0040a1f4,byte,
0x0040a1fc,fuel_trim_accumulator,byte,
0x0040a200,fuel_map_base_value,byte,
0x0040a204,engine_speed_value,byte,
0x0040a20e,speed_reference_param_3,byte,
0x0040a24a,load_reference_value,byte,
0x0040a24c,load_filter_output,byte,
0x0040a24e,fuel_timing_target,byte,
0x0040a250,load_filter_coefficient,byte,
0x0040a268,fuel_rate_current,byte,
0x0040a26a,fuel_rate_target,byte,
0x0040a26c,temperature_trim_value,byte,
0x0040a270,temperature_compensation_mode,byte,
0x0040a272,temperature_trim_calc,byte,
0x0040a274,speed_error_filtered,byte,
0x0040a2ce,load_throttle_processed,byte,
0x0040a2d0,pressure_fuel_adjustment,byte,
0x0040a2d8,oil_pressure_correction,byte,
0x0040a2e6,torque_limit_factor,byte,
0x0040a2ee,speed_demand_raw,byte,
0x0040a2f2,speed_error_raw,byte,
0x0040a2f4,speed_demand_value,byte,
0x0040a2f6,limit_source_priority,torque_limit_arb_t,
0x0040a2f8,limit_source_active,,
0x0040a2fa,torque_limit_source,,
0x0040a2fc,fuel_limit_minimum,,
0x0040a300,torque_request_base,byte,
0x0040a302,torque_limit_current,byte,
0x0040a306,torque_demand_filtered,byte,
0x0040a308,torque_limit_request,byte,
0x0040a30c,torque_output_raw,byte,
0x0040a30e,torque_output_filtered,byte,
0x0040a32c,torque_output_value,byte,
0x0040a352,fuel_efficiency_trim,byte,
0x0040a354,fuel_rate_limit_value,byte,
0x0040a356,fuel_counter_value,byte,
0x0040a364,fuel_trim_multiplier,byte,
0x0040a366,fuel_trim_value,byte,
0x0040a376,turbo_blend_base_value,byte,
0x0040a378,turbo_blend_output,byte,
0x0040a37a,throttle_position_filtered,byte,
0x0040a37c,turbo_ratio_a_enable,byte,
0x0040a37e,turbo_ratio_a_filtered,byte,
0x0040a380,turbo_ratio_scaled_output,byte,
0x0040a382,engine_run_state,byte,
0x0040a384,turbo_ratio_b_filtered,byte,
0x0040a386,turbo_blend_select,byte,
0x0040a388,turbo_mode_active,byte,
0x0040a38a,turbo_blend_input,byte,
0x0040a38c,turbo_blend_target,byte,
0x0040a38e,throttle_blend_factor,byte,
0x0040a390,throttle_demand_raw,byte,
0x0040a392,load_deviation_current,byte,
0x0040a394,throttle_filter_value,byte,
0x0040a396,torque_request_filtered,byte,
0x0040a39c,throttle_rate_delta,byte,
0x0040a39e,throttle_rate_filtered,byte,
0x0040a3ca,speed_current_value,speed_control_state_t,
0x0040a3cc,speed_current_value.reserved_02,,
0x0040a3ce,speed_current_value.reserved_04,,
0x0040a3d0,speed_current_value.reserved_06,,
0x0040a3d2,speed_lower_limit,,
0x0040a3d4,speed_limit_adjustment,,
0x0040a3d6,speed_current_value.reserved_0c,,
0x0040a3d8,speed_current_value.reserved_0e,,
0x0040a3da,speed_target_setpoint,,
0x0040a3dc,speed_adjustment_delta,,
0x0040a3de,speed_lookup_result,,
0x0040a3ea,throttle_efficiency_filtered,throttle_fuel_trim_t,
0x0040a3ec,throttle_fuel_demand_final,,
0x0040a3ee,final_fuel_trim,,
0x0040a3f0,load_adjusted_fuel,,
0x0040a3f2,load_based_fuel_trim,,
0x0040a3f4,rpm_based_fuel_trim,,
0x0040a3f6,throttle_efficiency_filtered.reserved_0c,,
0x0040a3f8,rpm_fuel_conversion,,
0x0040a3fa,throttle_efficiency_filtered.reserved_10,,
0x0040a3fc,throttle_efficiency_filtered.reserved_12,,
0x0040a3fe,throttle_fuel_conversion,,
0x0040a400,throttle_efficiency_filtered.reserved_16,,
0x0040a402,boost_correction_raw,byte,
0x0040a404,fuel_efficiency_factor,byte,
0x0040a406,boost_load_input,boost_pressure_state_t,
0x0040a408,boost_rpm_modifier,,
0x0040a40a,boost_lookup_result,,
0x0040a40c,boost_computed_value,,
0x0040a40e,boost_pressure_ratio,,
0x0040a410,boost_override_flag,,
0x0040a412,boost_load_input.reserved_0c,,
0x0040a414,boost_load_input.reserved_0e,,
0x0040a416,manifold_pressure_filtered,byte,
0x0040a418,boost_rpm_table_result,byte,
0x0040a41a,boost_pressure_offset_result,byte,
0x0040a41c,boost_pressure_offset_clamped,byte,
0x0040a41e,boost_correction_value,byte,
0x0040a420,boost_torque_offset_ema,byte,
0x0040a422,boost_table_lookup_1,byte,
0x0040a424,boost_deviation_threshold,byte,
0x0040a42c,feature_status_flags,byte,
0x0040a42e,boost_denominator_min128,byte,
0x0040a430,load_normalizer_selector,byte,
0x0040a432,boost_compensation_factor,byte,
0x0040a434,boost_deviation_exceeded,byte,
0x0040a436,boost_control_enable,byte,
0x0040a438,boost_filter_value,byte,
0x0040a452,wastegate_pressure_filtered,byte,
0x0040a454,wastegate_pressure_raw,byte,
0x0040a456,boost_control_word,byte,
0x0040a458,throttle_proportional_term,byte,
0x0040a45a,throttle_integral_term,byte,
0x0040a45c,throttle_derivative_gain,byte,
0x0040a460,manifold_pressure_input,byte,
0x0040a462,boost_override_active,byte,
0x0040a466,turbo_mode_setpoint,byte,
0x0040a46a,turbo_protection_limit,byte,
0x0040a46c,turbo_temp_trim_value,byte,
0x0040a46e,turbo_blend_coefficient,byte,
0x0040a480,fuel_limit_source_value,byte,
0x0040a484,fuel_limit_filtered,byte,
0x0040a488,fuel_demand_reference,byte,
0x0040a48a,timing_fuel_multiplier,byte,
0x0040a48c,timing_fuel_input,byte,
0x0040a48e,manifold_pressure_target,byte,
0x0040a494,fuel_blend_mode,fuel_blend_state_t,
0x0040a496,fuel_blend_mode.reserved_02,,
0x0040a498,fuel_blend_mode.reserved_04,,
0x0040a49a,fuel_blend_mode.reserved_06,,
0x0040a49c,fuel_blend_mode.reserved_08,,
0x0040a49e,fuel_blend_weight,,
0x0040a4a6,fuel_demand_intermediate_1,byte,
0x0040a4a8,fuel_demand_intermediate_2,byte,
0x0040a4de,fuel_demand_blend_weight_2,byte,
0x0040a4e0,fuel_demand_blend_weight_1,byte,
0x0040a522,manifold_pressure_delta,byte,
0x0040a524,manifold_pressure_correction,byte,
0x0040a536,fuel_demand_delta_threshold,byte,
0x0040a53c,injection_timing_ratio,byte,
0x0040a53e,injection_timing_raw,byte,
0x0040a540,injection_timing_lookup_1,byte,
0x0040a542,injection_timing_offset,byte,
0x0040a544,injection_timing_lookup_2,byte,
0x0040a572,throttle_previous_value,byte,
0x0040a57a,fuel_demand_calculated,fuel_demand_control_t,
0x0040a57c,fuel_demand_mode,,
0x0040a57e,fuel_demand_enable_flag,,
0x0040a580,fuel_rate_limiter_state,,
0x0040a582,fuel_demand_rate_delta,,
0x0040a584,fuel_demand_throttle_based,,
0x0040a586,fuel_demand_override_value,,
0x0040a588,fuel_demand_override_active,,
0x0040a58a,fuel_demand_rate_limited,,
0x0040a58c,fuel_demand_override_countdown,,
0x0040a590,speed_demand_filtered,,
0x0040a592,fuel_demand_delta,,
0x0040a594,speed_error_value,,
0x0040a59e,speed_rate_value,byte,
0x0040a5a2,speed_filter_value,byte,
0x0040a5ec,torque_filter_value,byte,
0x0040a5ee,torque_modifier_value,byte,
0x0040a5f6,torque_rate_value,byte,
0x0040a608,manifold_pressure_error,byte,
0x0040a60a,boost_protection_mode,byte,
0x0040a61c,accelerator_position_raw,byte,
0x0040a628,torque_state_value,byte,
0x0040a64c,fuel_timing_advance,byte,
0x0040a65c,torque_setpoint_value,byte,
0x0040a668,boost_mode_active,byte,
0x0040a66a,throttle_position_filtered,byte,
0x0040a686,boost_pressure_filtered,byte,
0x0040a6ca,fuel_demand_upper_limit,byte,
0x0040a6e2,fuel_demand_intermediate_3,byte,
0x0040a6ee,speed_setpoint_value,byte,
0x0040a7aa,intake_pressure_value,byte,
0x0040a7ba,intake_temp_value,byte,
0x0040a7c0,fuel_demand_accumulator,byte,
0x0040a7d0,boost_shifted_numerator,byte,
0x0040a7d8,PTR_DAT_0040a7d8,byte,
0x0040a813,sensor_scale_factor_1,byte,
0x0040a815,sensor_scale_factor_2,byte,
0x0040a889,sensor_offset_value,byte,
0x0040a891,sensor_raw_ch1,byte,
0x0040a895,rpm_timing_divisor,byte,
0x0040a897,coolant_state_byte,byte,
0x0040a8a1,oil_pressure_byte,byte,
0x0040a8b7,oil_state_byte,byte,
0x0040a8c3,sensor_raw_ch3,byte,
0x0040a8cb,sensor_raw_ch4,byte,
0x0040a8cd,sensor_raw_ch5,byte,
0x0040a8cf,sensor_raw_ch6,byte,
0x0040a8d1,sensor_raw_ch7,byte,
0x0040a8d3,PTR_sensor_raw_ch7_0040a8d3,byte,
0x0040aa84,fault_active_indicator,byte,
0x0040aac0,fuel_efficiency_base_value,byte,
0x0040abc6,PTR_DAT_0040abc6,byte,
0x0040ac16,PTR_DAT_0040ac16,byte,
0x0040ac54,PTR_DAT_0040ac54,byte,
0x0040ad24,PTR_DAT_0040ad24,byte,
0x0040ad28,PTR_DAT_0040ad28,byte,
0x0040ad2c,PTR_DAT_0040ad2c,byte,
0x0040ad30,PTR_DAT_0040ad30,byte,
0x0040ad53,governor_inhibit_flag,byte,
0x0040ad5a,governor_error_term,byte,
0x0040ad5c,tsc1_handler_source_index,byte,
0x0040ad5e,tsc1_handler_address,byte,
0x0040ad60,tsc1_data_byte_stored,byte,
0x0040ad62,protection_state_value,byte,
0x0040ad64,tsc1_j1939_handler_ptr,byte,
0x0040ad66,tsc1_multiframe_result,byte,
0x0040ad68,protection_accumulator_1,byte,
0x0040ad74,j1939_source_address,byte,
0x0040ad7e,tsc1_secondary_address,byte,
0x0040ada6,protection_activation_delay,byte,
0x0040ada8,protection_conversion_divisor,byte,
0x0040adaa,protection_input_value,byte,
0x0040adac,protection_threshold_scaled,byte,
0x0040adae,protection_recovery_threshold,byte,
0x0040adb0,protection_hysteresis,byte,
0x0040adb2,protection_threshold_scaled,byte,
0x0040adb4,protection_threshold_base,byte,
0x0040adb6,protection_threshold_adjusted,byte,
0x0040adb8,protection_target_setpoint,byte,
0x0040adba,protection_param_saved,byte,
0x0040adbc,protection_output_select,byte,
0x0040adbe,protection_integrator_0,byte,
0x0040adc0,protection_filter_state,byte,
0x0040adc2,protection_integrator_1,byte,
0x0040adcc,protection_output_low,byte,
0x0040adce,protection_output_high,byte,
0x0040addc,governor_derivative_term,byte,
0x0040ade0,governor_gain_schedule,byte,
0x0040adf4,tsc1_control_word_stored,governor_control_t,
0x0040adf6,governor_mode_request,,
0x0040adf8,governor_mode,,
0x0040adfa,torque_limit_mode_select,,
0x0040adfc,tsc1_disable_control,,
0x0040adfe,tsc1_limit_state,,
0x0040ae00,tsc1_mode3_speed_target,,
0x0040ae02,tsc1_speed_setpoint,short,
0x0040ae04,tsc1_capped_speed_target,short,
0x0040ae06,tsc1_control_flags,short,
0x0040ae08,tsc1_mode3_torque_limit,short,
0x0040ae0a,tsc1_torque_limit_calc,short,
0x0040ae0c,tsc1_speed_control_mode,short,
0x0040ae0e,tsc1_active_state,short,
0x0040ae12,tsc1_mode_active,short,
0x0040ae14,tsc1_disable_override,short,
0x0040ae16,tsc1_handler_initialized,byte,
0x0040ae18,speed_control_target,byte,
0x0040ae1a,tsc1_coast_brake_mode,byte,
0x0040ae1b,tsc1_address_filter,byte,
0x0040ae20,injection_advance_raw_2,byte,
0x0040ae22,speed_error_filtered,byte,
0x0040ae24,injection_advance_raw,byte,
0x0040ae26,speed_control_derivative,byte,
0x0040ae28,tsc1_torque_mode_timer,byte,
0x0040ae2a,tsc1_torque_active_timer,byte,
0x0040ae2c,tsc1_speed_override_timer,byte,
0x0040ae2e,tsc1_torque_limit_timer,byte,
0x0040ae30,speed_control_mode_flags,byte,
0x0040ae32,tsc1_speed_mode_flag,byte,
0x0040ae34,tsc1_mode_timeout,byte,
0x0040ae36,tsc1_speed_cmd_timeout,byte,
0x0040ae38,tsc1_override_timeout,byte,
0x0040ae3d,tsc1_source_address,byte,
0x0040ae3e,tsc1_config_entry_ptr,byte,
0x0040ae42,tsc1_active_config_ptr,byte,
0x0040ae46,tsc1_secondary_config_ptr,byte,
0x0040ae4a,tsc1_torque_limit_active,byte,
0x0040ae4c,tsc1_message_timeout,byte,
0x0040ae50,injection_delay_timer,byte,
0x0040ae52,fuel_limit_selected,byte,
0x0040ae54,fuel_limit_protection,byte,
0x0040ae58,diagnostic_action_state,byte,
0x0040ae5a,speed_control_error,byte,
0x0040ae5e,fuel_limit_source_indicator,byte,
0x0040ae60,service_mode_flag,byte,
0x0040ae62,fuel_limit_governor,byte,
0x0040ae78,injection_timing_previous,byte,
0x0040ae7a,injection_timing_base,byte,
0x0040ae7c,governor_speed_setpoint,byte,
0x0040ae82,injection_param_array,byte,
0x0040ae84,injection_timing_param_0,byte,
0x0040ae86,injection_timing_param_2,byte,
0x0040ae88,injection_timing_active,byte,
0x0040ae8a,injection_timing_param_3,byte,
0x0040ae8c,injection_timing_param_5,byte,
0x0040ae90,injection_param_ptr,byte,
0x0040ae9c,injection_delay_value,byte,
0x0040aea4,injection_multiplier,byte,
0x0040aeaa,injection_correction,byte,
0x0040aeb2,injection_quantity_calc,byte,
0x0040aeb4,speed_control_output,byte,
0x0040aeb6,injection_rate_calc,byte,
0x0040aeb8,speed_limit_upper,byte,
0x0040aeba,injection_pulse_width,byte,
0x0040aec2,speed_control_integrator,governor_output_t,
0x0040aec4,speed_control_integrator.integrator+2,,
0x0040aec6,governor_output,,
0x0040aec8,governor_output_high,,
0x0040aeda,speed_control_offset,byte,
0x0040aedc,speed_control_delta,byte,
0x0040aede,protection_rate_limit,byte,
0x0040aee2,protection_rate_delta,byte,
0x0040aee6,oil_pressure_scale_factor,byte,
0x0040aeec,oil_pressure_protection_limit,byte,
0x0040aef2,oil_pressure_reference,byte,
0x0040aef8,coolant_temp_protection_limit,byte,
0x0040aefa,coolant_lookup_table_ptr,byte,
0x0040af28,sensor_state_value,byte,
0x0040af3c,protection_param_input,byte,
0x0040af40,protection_param_current,byte,
0x0040af4c,protection_param_previous,byte,
0x0040af4e,protection_param_delta,byte,
0x0040af50,protection_eval_state,byte,
0x0040af52,protection_eval_result,byte,
0x0040af54,protection_transition_pending,byte,
0x0040af58,protection_bypass_active,byte,
0x0040af5a,governor_proportional_gain,governor_pid_t,
0x0040af5c,governor_integral_term,,
0x0040af7c,protection_entry_condition,byte,
0x0040af7e,rpm_lower_limit,byte,
0x0040af80,rpm_upper_limit,byte,
0x0040af8b,engine_speed_state_byte,byte,
0x0040af92,current_speed_value,byte,
0x0040afaa,protection_limit_active,byte,
0x0040afac,protection_limit_value,byte,
0x0040afae,protection_state_timer,byte,
0x0040afb0,protection_torque_limit,byte,
0x0040afb1,protection_torque_limit+1,byte,
0x0040afb2,fuel_demand_minimum_track,byte,
0x0040afb3,fuel_demand_minimum_track+1,byte,
0x0040afb4,sensor_input_filtered,byte,
0x0040afd6,turbo_mode_selector,byte,
0x0040afe6,sensor_error_value,byte,
0x0040affe,timing_compensation_final,byte,
0x0040b000,engine_operating_mode,byte,
0x0040b008,fuel_control_mode_select,byte,
0x0040b020,engine_state_timer,byte,
0x0040b02e,fuel_rate_accumulator,byte,
0x0040b034,fuel_control_limit_value,byte,
0x0040b035,fuel_control_limit_mode,byte,
0x0040b036,fuel_control_mode_output,byte,
0x0040b066,fuel_control_override,byte,
0x0040b0a2,protection_output_value,byte,
0x0040b0ba,protection_fuel_limit,byte,
0x0040b0c4,fuel_rate_state,byte,
0x0040b0c6,fuel_correction_raw,byte,
0x0040b0ca,fuel_correction_factor,byte,
0x0040b0ce,fuel_demand_lookup,byte,
0x0040b0d6,protection_upper_threshold,byte,
0x0040b0d8,protection_lower_threshold,byte,
0x0040b0e2,protection_temp_threshold,byte,
0x0040b0e6,protection_active_flag,byte,
0x0040b0e8,protection_condition_eval,protection_condition_flags_t,
0x0040b0e9,protection_condition_flags_1,,
0x0040b0ea,protection_load_condition_flags,,
0x0040b0eb,protection_overtemp_flags,,
0x0040b0ec,protection_condition_eval.reserved_04,,
0x0040b0ed,protection_condition_flags_3,,
0x0040b0ee,protection_condition_flags_2,,
0x0040b0ef,protection_condition_eval.reserved_07,,
0x0040b0f0,protection_threshold_current,,
0x0040b0f1,protection_action_flags,,
0x0040b0f2,protection_status_flags,protection_status_flags_t,
0x0040b0f4,protection_flags,,
0x0040b0f6,protection_status_flags.flags[2],,
0x0040b0f7,protection_output_flags,,
0x0040b0f9,protection_status_flags.rate_limit_flags,,
0x0040b0fe,protection_rate_limit_flags,byte,
0x0040b100,protection_status_code,protection_timer_state_t,
0x0040b102,protection_status_code.status_code+2,,
0x0040b104,protection_timeout_counter,,
0x0040b106,protection_state1_timer_value,,
0x0040b108,protection_state2_timer_value,,
0x0040b110,protection_monitored_value,byte,
0x0040b112,engine_rpm_peak,byte,
0x0040b114,protection_level_current,byte,
0x0040b116,protection_threshold_limit,byte,
0x0040b118,protection_warmup_state,byte,
0x0040b11a,protection_enable_state,byte,
0x0040b11c,protection_thermal_lockout,protection_lockout_t,
0x0040b11e,protection_load_lockout,,
0x0040b120,protection_rpm_lockout,,
0x0040b122,protection_sensor_fault_active,,
0x0040b124,protection_thermal_lockout.reserved_08,,
0x0040b126,protection_thermal_lockout.timer_expired,,
0x0040b128,protection_timer_expired,byte,
0x0040b12a,protection_rate_value,byte,
0x0040b12c,protection_inhibit_flag,byte,
0x0040b12e,protection_threshold_timer,byte,
0x0040b130,load_ratio_calculated,byte,
0x0040b134,protection_threshold_exceeded,byte,
0x0040b135,protection_threshold_exceeded+1,byte,
0x0040b138,protection_timer_state,byte,
0x0040b13a,protection_delay_count,byte,
0x0040b13b,protection_delay_count+1,byte,
0x0040b13c,protection_time_exceeded,byte,
0x0040b13e,protection_recovery_timer,byte,
0x0040b140,protection_cooldown_active,byte,
0x0040b142,protection_warmup_active,byte,
0x0040b144,protection_recovery_flag,byte,
0x0040b146,protection_warmup_counter,byte,
0x0040b14e,protection_output_raw,byte,
0x0040b150,protection_output_filtered,byte,
0x0040b152,fuel_timing_param_1,byte,
0x0040b154,fuel_timing_param_2,byte,
0x0040b17a,state_handler_function,byte,
0x0040b183,command_buffer_index,byte,
0x0040b184,command_buffer_pointer,byte,
0x0040b196,current_command_code,byte,
0x0040b1f0,engine_load_percent,byte,
0x0040b1f2,protection_time_counter,byte,
0x0040b1f4,protection_system_state,byte,
0x0040b1fa,protection_counter_value,byte,
0x0040b1fc,protection_timer_value,byte,
0x0040b21c,fuel_blend_factor_2,byte,
0x0040b224,fuel_demand_filtered_2,byte,
0x0040b22a,fuel_demand_offset_trim,byte,
0x0040b256,engine_tooth_minimum,byte,
0x0040b25c,voltage_filter_coefficient,byte,
0x0040b25e,battery_voltage_filtered,byte,
0x0040b262,voltage_state_flag,byte,
0x0040b264,voltage_protection_flag,byte,
0x0040b266,protection_output_demand,byte,
0x0040b26a,voltage_recovery_timer,byte,
0x0040b26c,protection_output_mode,byte,
0x0040b26e,battery_voltage_reference,byte,
0x0040b270,voltage_offset_value,byte,
0x0040b272,protection_output_state,byte,
0x0040b274,battery_voltage_deviation,byte,
0x0040b27a,voltage_filter_state,byte,
0x0040b27e,protection_demand_output,byte,
0x0040b280,voltage_rate_value,byte,
0x0040b284,voltage_override_flag,byte,
0x0040b286,injection_rate_previous,byte,
0x0040b288,voltage_compensation_output,byte,
0x0040b28c,voltage_error_term,byte,
0x0040b290,injection_rate_current,byte,
0x0040b292,crank_position_delta,byte,
0x0040b2d4,voltage_filter_output,byte,
0x0040b300,PTR_DAT_0040b300,byte,
0x0040b31c,voltage_sample_state,byte,
0x0040b322,can_rx_filter_mask,byte,
0x0040b32e,voltage_control_word,byte,
0x0040b33c,voltage_mode_state,byte,
0x0040b34e,can_message_index,can_rx_state_t,
0x0040b34f,can_message_buffer,,
0x0040b350,can_message_counter,,
0x0040b351,can_message_index.message_counter+1,,
0x0040b352,j1939_dm1_pending,,
0x0040b36e,speed_interpolation_index,byte,
0x0040b377,PTR_DAT_0040b377,byte,
0x0040b37b,PTR_DAT_0040b37b,byte,
0x0040b37f,PTR_j1939MessageResponseCallback_0040b37f,byte,
0x0040b38e,fuel_output_state,byte,
0x0040b3a2,fuel_rate_output,byte,
0x0040b3bc,calibration_download_active,byte,
0x0040b3be,can_rx_data_buffer,byte,
0x0040b3d4,j1939_message_match_flags,byte,
0x0040b3d5,j1939_message_match_flags+1,byte,
0x0040b3e1,uds_received_service_id,byte,
0x0040b3e2,security_data_byte,byte,
0x0040b3e4,security_data_low,byte,
0x0040b3e8,can_rx_message_id,byte,
0x0040b3ec,fuel_demand_previous,byte,
0x0040b3f4,fuel_demand_current,byte,
0x0040b3fc,fuel_demand_limit,byte,
0x0040b420,injection_control_word,byte,
0x0040b421,injection_control_2,byte,
0x0040b441,uds_session_active,byte,
0x0040b44e,uds_tx_buffer_index,byte,
0x0040b450,uds_response_code,byte,
0x0040b46e,injection_control_byte,byte,
0x0040b492,uds_source_address,uds_response_t,
0x0040b493,uds_service_id,,
0x0040b494,uds_subfunction,,
0x0040b495,uds_error_code,,
0x0040b496,uds_data_length,,
0x0040b497,uds_source_address.data[0],,
0x0040b49b,uds_source_address.data[4],,
0x0040b49c,uds_response_pending,,
0x0040b4c0,fuel_delivery_mode,byte,
0x0040b4c4,injection_state_byte,byte,
0x0040b4c8,fuel_control_byte,byte,
0x0040b4d0,fuel_state_word,byte,
0x0040b4fe,protection_mode_indicator,byte,
0x0040b4ff,protection_override_mode,byte,
0x0040b526,security_checksum_byte,byte,
0x0040b546,protection_condition_active,byte,
0x0040b552,system_enable_flag_1,byte,
0x0040b56e,engine_mode_state,byte,
0x0040b5a8,warmup_filter_input,byte,
0x0040b5aa,warmup_accumulator,byte,
0x0040b5bc,warmup_rate_value,byte,
0x0040b5cf,response_buffer_write_index,byte,
0x0040b60e,fuel_limit_override,byte,
0x0040b612,fuel_mode_state,byte,
0x0040b61c,fuel_limit_thermal,byte,
0x0040b61e,thermal_protection_active,byte,
0x0040b640,protection_output_mode,byte,
0x0040b648,PTR_DAT_0040b648,byte,
0x0040b652,protection_derate_factor,byte,
0x0040b664,load_protection_derivative,byte,
0x0040b66a,protection_step_counter,byte,
0x0040b674,protection_ramp_timer,byte,
0x0040b678,protection_ramp_rate,byte,
0x0040b67a,protection_mode_timer,byte,
0x0040b6e0,protection_level_select,byte,
0x0040b6e4,protection_fuel_rate_limit,byte,
0x0040b716,warmup_mode_flag,byte,
0x0040b71e,timing_mode_flag,byte,
0x0040b73a,cbd_filter_state,byte,
0x0040b73c,cbd_fft_real_filtered,byte,
0x0040b73e,cbd_fft_imag_filtered,byte,
0x0040b740,cbd_harmonic_real,byte,
0x0040b742,cbd_harmonic_imag,byte,
0x0040b744,cbd_dc_offset,byte,
0x0040b746,cbd_calculation_enabled,byte,
0x0040b747,cbd_trim_limits_hit,byte,
0x0040b74c,cbd_accel_buffer_1,byte,
0x0040b74e,cbd_accel_buffer_2,byte,
0x0040b750,cbd_accel_buffer_3,byte,
0x0040b752,cbd_accel_buffer_4,byte,
0x0040b754,cbd_accel_buffer_5,byte,
0x0040b756,cbd_accel_buffer_6,byte,
0x0040b77c,tpu_error_counter,byte,
0x0040b784,timing_rate_limit,byte,
0x0040b788,timing_accumulator,byte,
0x0040b78e,timing_error_value,byte,
0x0040b790,engine_sync_pulse_count,byte,
0x0040b794,timing_filter_output,byte,
0x0040b79e,tpu_state_variable,byte,
0x0040b7a2,governor_error_integral,byte,
0x0040b7a4,tpu_timing_capture,byte,
0x0040b7a8,tpu_timing_result,byte,
0x0040b7ac,target_engine_rpm,engine_rpm_state_t,
0x0040b7ae,target_engine_rpm.reserved_02,,
0x0040b7b2,target_engine_rpm.reserved_06,,
0x0040b7b6,target_engine_rpm.reserved_0a,,
0x0040b7b8,target_engine_rpm.reserved_0c,,
0x0040b7ba,current_engine_rpm,,
0x0040b7d2,engine_timing_delta,byte,
0x0040b7d6,governor_output_demand,byte,
0x0040b7d8,governor_active_flag,byte,
0x0040b7ec,fault_scan_current_index,byte,
0x0040b7ee,engine_sync_tooth_count,byte,
0x0040b7f2,engine_position_error,byte,
0x0040b7f6,engine_timing_error,byte,
0x0040b804,fuel_demand_governor,byte,
0x0040b80a,engine_start_counter,engine_crank_state_t,
0x0040b80c,engine_crank_state,,
0x0040b80e,engine_cranking_flag,,
0x0040b810,engine_run_state,,
0x0040b85c,timing_accumulator_value,byte,
0x0040b85e,timing_offset_value,byte,
0x0040b860,timing_output_value,byte,
0x0040b87f,engine_sync_status,engine_sync_state_t,
0x0040b880,engine_sync_reference_count,,
0x0040b882,engine_speed_raw,,
0x0040b884,engine_sync_status.reserved_05,,
0x0040b89c,diagnostic_data_word_1,byte,
0x0040b89e,diagnostic_data_byte_3,byte,
0x0040b89f,diagnostic_data_byte_4,byte,
0x0040b8a0,engine_timing_raw,byte,
0x0040b8ae,diagnostic_data_word_2,byte,
0x0040b8b0,engine_position_counter,byte,
0x0040b8b2,engine_position_delta,byte,
0x0040b8b4,timing_correction_factor,byte,
0x0040b8b6,diagnostic_data_word_3,byte,
0x0040b92e,engine_tooth_counter,byte,
0x0040b930,engine_timing_reference,byte,
0x0040b9cb,PTR_DAT_0040b9cb,byte,
0x0040bab8,load_ema_denominator,byte,
0x0040baba,load_ema_filtered,byte,
0x0040baf2,oil_pressure_sensor,sensor_readings_t,
0x0040baf4,coolant_temp_sensor,,
0x0040baf6,intake_air_temp_sensor,,
0x0040baf8,battery_voltage_raw,,
0x0040bb02,intake_air_temp_secondary,byte,
0x0040bb04,fuel_timing_param_3,byte,
0x0040bb0a,fuel_demand_base_value,byte,
0x0040bb7a,protection_coolant_condition,byte,
0x0040bbb4,protection_setpoint_raw,byte,
0x0040bbfa,protection_config_flags,byte,
0x0040bd82,sensor_ch0_output_1,byte,
0x0040bd84,sensor_ch5_filtered,byte,
0x0040bd86,throttle_position_demand,byte,
0x0040bd8a,sensor_ch8_output_1,byte,
0x0040bd8c,sensor_ch11_output_1,byte,
0x0040bd8e,boost_pressure_sensor_raw,byte,
0x0040bd90,sensor_ch1_output_1,byte,
0x0040bd94,sensor_ch6_output_1,byte,
0x0040bd96,sensor_ch7_filtered,byte,
0x0040bd9a,sensor_ch0_output_2,byte,
0x0040bd9c,sensor_ch1_output_2,byte,
0x0040bd9e,throttle_position_secondary,byte,
0x0040bda0,sensor_ch7_output_2,byte,
0x0040bda2,sensor_ch2_output_1,byte,
0x0040bda4,sensor_ch2_output_2,byte,
